FID,SRC_AGENCY,FIRE_ID,FIRENAME,LATITUDE,LONGITUDE,YEAR,MONTH,DAY,REP_DATE,ATTK_DATE,OUT_DATE,DECADE,SIZE_HA,CAUSE,PROTZONE,FIRE_TYPE,MORE_INFO,CFS_REF_ID,CFS_NOTE1,CFS_NOTE2,ACQ_DATE,SRC_AGY2,ECOZONE,ECOZ_REF,ECOZ_NAME,ECOZ_NOM
6197,BC,1952-C00129, ,51.789000000000001,-124.435000000000000,1952,9,23,1952-09-23 00:00:00,,,1950-1959,40.399999999999999,H, ,Fire, ,BC-1952-1952-C00129, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6198,BC,1953-C00022, ,51.933999999999997,-124.840999999999990,1953,5,1,1953-05-01 00:00:00,,,1950-1959,2.000000000000000,H, ,Fire, ,BC-1953-1953-C00022, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6199,BC,1953-C00023, ,51.741999999999997,-122.590999999999990,1953,5,1,1953-05-01 00:00:00,,,1950-1959,161.800000000000010,H, ,Fire, ,BC-1953-1953-C00023, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6200,BC,1953-C00024, ,51.933999999999997,-124.888000000000010,1953,5,6,1953-05-06 00:00:00,,,1950-1959,1.200000000000000,H, ,Fire, ,BC-1953-1953-C00024, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6201,BC,1953-C00026, ,52.097000000000001,-123.230999999999990,1953,5,1,1953-05-01 00:00:00,,,1950-1959,3.200000000000000,H, ,Fire, ,BC-1953-1953-C00026, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6202,BC,1953-C00039, ,51.713000000000001,-122.997000000000000,1953,5,12,1953-05-12 00:00:00,,,1950-1959,2.800000000000000,H, ,Fire, ,BC-1953-1953-C00039, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6203,BC,1953-C00040, ,52.317999999999998,-123.087000000000000,1953,5,12,1953-05-12 00:00:00,,,1950-1959,18.199999999999999,H, ,Fire, ,BC-1953-1953-C00040, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6204,BC,1953-C00046, ,51.759999999999998,-123.138000000000010,1953,7,16,1953-07-16 00:00:00,,,1950-1959,192.199999999999990,H, ,Fire, ,BC-1953-1953-C00046, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6205,BC,1953-C00051, ,52.155000000000001,-123.385000000000010,1953,5,19,1953-05-19 00:00:00,,,1950-1959,54.600000000000001,H, ,Fire, ,BC-1953-1953-C00051, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6206,BC,1953-C00068, ,52.125999999999998,-123.230999999999990,1953,7,18,1953-07-18 00:00:00,,,1950-1959,10.100000000000000,H, ,Fire, ,BC-1953-1953-C00068, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6207,BC,1953-C00069, ,52.097000000000001,-123.230999999999990,1953,7,18,1953-07-18 00:00:00,,,1950-1959,3.200000000000000,H, ,Fire, ,BC-1953-1953-C00069, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6208,BC,1953-C00070, ,52.097000000000001,-123.289000000000000,1953,7,18,1953-07-18 00:00:00,,,1950-1959,0.800000000000000,H, ,Fire, ,BC-1953-1953-C00070, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6209,BC,1953-C00071, ,52.097000000000001,-123.135000000000010,1953,7,18,1953-07-18 00:00:00,,,1950-1959,2.800000000000000,H, ,Fire, ,BC-1953-1953-C00071, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6210,BC,1953-C00072, ,52.241999999999997,-122.980999999999990,1953,7,5,1953-07-05 00:00:00,,,1950-1959,20.199999999999999,H, ,Fire, ,BC-1953-1953-C00072, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6211,BC,1953-C00073, ,52.009999999999998,-124.183000000000010,1953,7,20,1953-07-20 00:00:00,,,1950-1959,2.400000000000000,H, ,Fire, ,BC-1953-1953-C00073, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6212,BC,1953-C00074, ,52.097000000000001,-123.135000000000010,1953,8,1,1953-08-01 00:00:00,,,1950-1959,2.400000000000000,H, ,Fire, ,BC-1953-1953-C00074, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6213,BC,1953-C00075, ,52.097000000000001,-123.183000000000010,1953,7,18,1953-07-18 00:00:00,,,1950-1959,1.200000000000000,H, ,Fire, ,BC-1953-1953-C00075, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6214,BC,1953-C00081, ,52.067999999999998,-123.385000000000010,1953,7,27,1953-07-27 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1953-1953-C00081, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6215,BC,1953-C00082, ,52.155000000000001,-123.885000000000010,1953,7,28,1953-07-28 00:00:00,,,1950-1959,0.400000000000000,L, ,Fire, ,BC-1953-1953-C00082, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6216,BC,1953-C00083, ,52.009999999999998,-123.230999999999990,1953,8,4,1953-08-04 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1953-1953-C00083, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6217,BC,1953-C00115, ,51.509999999999998,-123.888000000000010,1953,9,21,1953-09-21 00:00:00,,,1950-1959,2.400000000000000,H, ,Fire, ,BC-1953-1953-C00115, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6218,BC,1953-C00116, ,52.067999999999998,-123.289000000000000,1953,9,22,1953-09-22 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1953-1953-C00116, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6219,BC,1954-C00029, ,52.183999999999997,-123.980999999999990,1954,5,22,1954-05-22 00:00:00,,,1950-1959,22.199999999999999,H, ,Fire, ,BC-1954-1954-C00029, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6220,BC,1954-C00032, ,51.741999999999997,-122.888000000000010,1954,6,1,1954-06-01 00:00:00,,,1950-1959,2.200000000000000,H, ,Fire, ,BC-1954-1954-C00032, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6221,BC,1954-C00033, ,51.567999999999998,-123.840999999999990,1954,6,15,1954-06-15 00:00:00,,,1950-1959,60.700000000000003,H, ,Fire, ,BC-1954-1954-C00033, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6222,BC,1954-C00036, ,52.155000000000001,-123.885000000000010,1954,6,22,1954-06-22 00:00:00,,,1950-1959,64.700000000000003,H, ,Fire, ,BC-1954-1954-C00036, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6223,BC,1954-C00037, ,51.905000000000001,-123.340999999999990,1954,6,22,1954-06-22 00:00:00,,,1950-1959,1.400000000000000,H, ,Fire, ,BC-1954-1954-C00037, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6224,BC,1954-C00042, ,52.009999999999998,-123.135000000000010,1954,7,15,1954-07-15 00:00:00,,,1950-1959,2.000000000000000,H, ,Fire, ,BC-1954-1954-C00042, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6225,BC,1954-C00043, ,52.289000000000001,-122.980999999999990,1954,7,15,1954-07-15 00:00:00,,,1950-1959,0.400000000000000,H, ,Fire, ,BC-1954-1954-C00043, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6226,BC,1954-C00045, ,51.655000000000001,-123.794000000000000,1954,7,14,1954-07-14 00:00:00,,,1950-1959,4.800000000000000,H, ,Fire, ,BC-1954-1954-C00045, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6227,BC,1954-C00046, ,52.289000000000001,-123.683000000000010,1954,7,8,1954-07-08 00:00:00,,,1950-1959,24.199999999999999,H, ,Fire, ,BC-1954-1954-C00046, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6228,BC,1954-C00048, ,52.241999999999997,-123.885000000000010,1954,7,14,1954-07-14 00:00:00,,,1950-1959,101.099999999999990,H, ,Fire, ,BC-1954-1954-C00048, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6229,BC,1954-C00049, ,52.067999999999998,-123.135000000000010,1954,7,18,1954-07-18 00:00:00,,,1950-1959,0.800000000000000,H, ,Fire, ,BC-1954-1954-C00049, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6230,BC,1954-C00052, ,51.713000000000001,-123.840999999999990,1954,7,25,1954-07-25 00:00:00,,,1950-1959,8.000000000000000,H, ,Fire, ,BC-1954-1954-C00052, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6231,BC,1954-C00053, ,52.317999999999998,-123.489999999999990,1954,7,30,1954-07-30 00:00:00,,,1950-1959,0.200000000000000,H, ,Fire, ,BC-1954-1954-C00053, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6232,BC,1954-C00054, ,51.683999999999997,-123.794000000000000,1954,7,30,1954-07-30 00:00:00,,,1950-1959,8.000000000000000,H, ,Fire, ,BC-1954-1954-C00054, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6233,BC,1954-C00055, ,51.713000000000001,-124.090999999999990,1954,8,2,1954-08-02 00:00:00,,,1950-1959,0.400000000000000,H, ,Fire, ,BC-1954-1954-C00055, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6234,BC,1954-C00058, ,52.009999999999998,-124.980999999999990,1954,8,27,1954-08-27 00:00:00,,,1950-1959,0.100000000000000,L, ,Fire, ,BC-1954-1954-C00058, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6235,BC,1954-C00060, ,52.067999999999998,-123.385000000000010,1954,9,18,1954-09-18 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1954-1954-C00060, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6236,BC,1957-C00018, ,51.963000000000001,-123.340999999999990,1957,5,5,1957-05-05 00:00:00,,,1950-1959,2.800000000000000,H, ,Fire, ,BC-1957-1957-C00018, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6237,BC,1957-C00025, ,51.933999999999997,-124.497000000000000,1957,5,6,1957-05-06 00:00:00,,,1950-1959,80.900000000000006,H, ,Fire, ,BC-1957-1957-C00025, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6238,BC,1957-C00038, ,51.759999999999998,-123.090999999999990,1957,5,8,1957-05-08 00:00:00,,,1950-1959,14.100000000000000,H, ,Fire, ,BC-1957-1957-C00038, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6239,BC,1957-C00039, ,51.597000000000001,-123.090999999999990,1957,5,9,1957-05-09 00:00:00,,,1950-1959,190.199999999999990,H, ,Fire, ,BC-1957-1957-C00039, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6240,BC,1957-C00040, ,52.067999999999998,-123.230999999999990,1957,5,18,1957-05-18 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1957-1957-C00040, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6241,BC,1957-C00045, ,52.039000000000001,-123.087000000000000,1957,5,30,1957-05-30 00:00:00,,,1950-1959,20.199999999999999,H, ,Fire, ,BC-1957-1957-C00045, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6242,BC,1957-C00046, ,52.039000000000001,-123.039000000000000,1957,5,30,1957-05-30 00:00:00,,,1950-1959,12.100000000000000,H, ,Fire, ,BC-1957-1957-C00046, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6243,BC,1957-C00047, ,52.039000000000001,-123.087000000000000,1957,5,30,1957-05-30 00:00:00,,,1950-1959,6.000000000000000,H, ,Fire, ,BC-1957-1957-C00047, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6244,BC,1957-C00048, ,52.155000000000001,-123.933000000000010,1957,5,30,1957-05-30 00:00:00,,,1950-1959,37.200000000000003,H, ,Fire, ,BC-1957-1957-C00048, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6245,BC,1957-C00049, ,51.655000000000001,-123.685000000000000,1957,6,1,1957-06-01 00:00:00,,,1950-1959,32.299999999999997,H, ,Fire, ,BC-1957-1957-C00049, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6246,BC,1957-C00050, ,51.625999999999998,-123.732000000000000,1957,6,1,1957-06-01 00:00:00,,,1950-1959,80.900000000000006,H, ,Fire, ,BC-1957-1957-C00050, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6247,BC,1957-C00051, ,52.125999999999998,-123.789000000000000,1957,5,30,1957-05-30 00:00:00,,,1950-1959,16.100000000000001,H, ,Fire, ,BC-1957-1957-C00051, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6248,BC,1957-C00052, ,52.039000000000001,-123.135000000000010,1957,5,30,1957-05-30 00:00:00,,,1950-1959,14.100000000000000,H, ,Fire, ,BC-1957-1957-C00052, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6249,BC,1957-C00055, ,52.289000000000001,-124.230999999999990,1957,6,5,1957-06-05 00:00:00,,,1950-1959,24.199999999999999,H, ,Fire, ,BC-1957-1957-C00055, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6250,BC,1957-C00056, ,52.183999999999997,-123.135000000000010,1957,6,5,1957-06-05 00:00:00,,,1950-1959,34.299999999999997,H, ,Fire, ,BC-1957-1957-C00056, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6251,BC,1957-C00057, ,51.759999999999998,-124.185000000000000,1957,6,4,1957-06-04 00:00:00,,,1950-1959,1.200000000000000,H, ,Fire, ,BC-1957-1957-C00057, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6252,BC,1957-C00058, ,51.759999999999998,-124.185000000000000,1957,6,4,1957-06-04 00:00:00,,,1950-1959,1.600000000000000,H, ,Fire, ,BC-1957-1957-C00058, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6253,BC,1957-C00064, ,52.039000000000001,-123.587000000000000,1957,6,7,1957-06-07 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1957-1957-C00064, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6254,BC,1957-C00071, ,51.963000000000001,-122.888000000000010,1957,8,22,1957-08-22 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1957-1957-C00071, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6255,BC,1957-C00082, ,52.009999999999998,-123.933000000000010,1957,9,16,1957-09-16 00:00:00,,,1950-1959,2.000000000000000,H, ,Fire, ,BC-1957-1957-C00082, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6256,BC,1957-C00084, ,52.241999999999997,-123.539000000000000,1957,9,15,1957-09-15 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1957-1957-C00084, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6257,BC,1957-C00091, ,51.597000000000001,-124.044000000000000,1957,10,1,1957-10-01 00:00:00,,,1950-1959,10.100000000000000,H, ,Fire, ,BC-1957-1957-C00091, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6258,BC,1957-C00093, ,51.683999999999997,-122.982000000000000,1957,10,1,1957-10-01 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1957-1957-C00093, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6259,BC,1958-C00092, ,52.155000000000001,-123.885000000000010,1958,5,13,1958-05-13 00:00:00,,,1950-1959,6.000000000000000,H, ,Fire, ,BC-1958-1958-C00092, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6260,BC,1958-C00093, ,51.789000000000001,-123.138000000000010,1958,5,14,1958-05-14 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1958-1958-C00093, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6261,BC,1958-C00120, ,52.067999999999998,-123.183000000000010,1958,5,26,1958-05-26 00:00:00,,,1950-1959,4.000000000000000,H, ,Fire, ,BC-1958-1958-C00120, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6262,BC,1958-C00121, ,51.683999999999997,-123.997000000000000,1958,5,19,1958-05-19 00:00:00,,,1950-1959,6.000000000000000,H, ,Fire, ,BC-1958-1958-C00121, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6263,BC,1958-C00122, ,52.433999999999997,-124.230999999999990,1958,5,21,1958-05-21 00:00:00,,,1950-1959,0.800000000000000,H, ,Fire, ,BC-1958-1958-C00122, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6264,BC,1958-C00123, ,51.991999999999997,-124.090999999999990,1958,5,26,1958-05-26 00:00:00,,,1950-1959,60.700000000000003,H, ,Fire, ,BC-1958-1958-C00123, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6265,BC,1958-C00124, ,51.905000000000001,-123.840999999999990,1958,5,25,1958-05-25 00:00:00,,,1950-1959,101.099999999999990,H, ,Fire, ,BC-1958-1958-C00124, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6266,BC,1958-C00125, ,51.713000000000001,-123.997000000000000,1958,5,19,1958-05-19 00:00:00,,,1950-1959,121.400000000000010,H, ,Fire, ,BC-1958-1958-C00125, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6267,BC,1958-C00126, ,52.491999999999997,-124.087000000000000,1958,5,24,1958-05-24 00:00:00,,,1950-1959,125.400000000000010,H, ,Fire, ,BC-1958-1958-C00126, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6268,BC,1958-C00127, ,52.405000000000001,-124.087000000000000,1958,5,23,1958-05-23 00:00:00,,,1950-1959,141.599999999999990,H, ,Fire, ,BC-1958-1958-C00127, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6269,BC,1958-C00128, ,51.905000000000001,-124.090999999999990,1958,5,23,1958-05-23 00:00:00,,,1950-1959,6.000000000000000,H, ,Fire, ,BC-1958-1958-C00128, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6270,BC,1958-C00129, ,52.347000000000001,-124.135000000000010,1958,5,21,1958-05-21 00:00:00,,,1950-1959,166.699999999999990,H, ,Fire, ,BC-1958-1958-C00129, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6271,BC,1958-C00130, ,52.347000000000001,-124.135000000000010,1958,5,22,1958-05-22 00:00:00,,,1950-1959,0.100000000000000,H, ,Fire, ,BC-1958-1958-C00130, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6272,BC,1958-C00132, ,51.509999999999998,-123.794000000000000,1958,5,20,1958-05-20 00:00:00,,,1950-1959,30.300000000000001,H, ,Fire, ,BC-1958-1958-C00132, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6273,BC,1958-C00133, ,52.183999999999997,-123.789000000000000,1958,5,21,1958-05-21 00:00:00,,,1950-1959,52.600000000000001,H, ,Fire, ,BC-1958-1958-C00133, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6274,BC,1958-C00135, ,51.713000000000001,-123.997000000000000,1958,5,22,1958-05-22 00:00:00,,,1950-1959,40.399999999999999,H, ,Fire, ,BC-1958-1958-C00135, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6275,BC,1958-C00136, ,51.905000000000001,-124.340999999999990,1958,5,24,1958-05-24 00:00:00,,,1950-1959,202.300000000000010,H, ,Fire, ,BC-1958-1958-C00136, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6276,BC,1958-C00137, ,51.539000000000001,-123.794000000000000,1958,5,21,1958-05-21 00:00:00,,,1950-1959,2.000000000000000,H, ,Fire, ,BC-1958-1958-C00137, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6277,BC,1958-C00140, ,51.655000000000001,-124.090999999999990,1958,5,22,1958-05-22 00:00:00,,,1950-1959,32.299999999999997,H, ,Fire, ,BC-1958-1958-C00140, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6278,BC,1958-C00142, ,52.347000000000001,-124.385000000000010,1958,5,28,1958-05-28 00:00:00,,,1950-1959,9.300000000000001,H, ,Fire, ,BC-1958-1958-C00142, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6279,BC,1958-C00143, ,51.741999999999997,-124.090999999999990,1958,5,22,1958-05-22 00:00:00,,,1950-1959,2630.400000000000100,H, ,Fire, ,BC-1958-1958-C00143, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6280,BC,1958-C00144, ,51.683999999999997,-123.982000000000000,1958,5,1,1958-05-01 00:00:00,,,1950-1959,20.199999999999999,H, ,Fire, ,BC-1958-1958-C00144, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6281,BC,1958-C00145, ,52.289000000000001,-123.539000000000000,1958,5,25,1958-05-25 00:00:00,,,1950-1959,0.800000000000000,H, ,Fire, ,BC-1958-1958-C00145, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6282,BC,1958-C00146, ,51.933999999999997,-124.340999999999990,1958,5,22,1958-05-22 00:00:00,,,1950-1959,679.799999999999950,H, ,Fire, ,BC-1958-1958-C00146, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6283,BC,1958-K00834, ,51.241999999999997,-122.544000000000000,1958,8,10,1958-08-10 00:00:00,,,1950-1959,1707.700000000000000,H, ,Fire, ,BC-1958-1958-K00834, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6284,BC,1958-C00148, ,52.491999999999997,-124.087000000000000,1958,5,22,1958-05-22 00:00:00,,,1950-1959,121.400000000000010,H, ,Fire, ,BC-1958-1958-C00148, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6285,BC,1958-C00149, ,52.375999999999998,-123.635000000000010,1958,5,22,1958-05-22 00:00:00,,,1950-1959,2.000000000000000,H, ,Fire, ,BC-1958-1958-C00149, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6286,BC,1958-C00152, ,52.405000000000001,-123.730999999999990,1958,5,24,1958-05-24 00:00:00,,,1950-1959,72.799999999999997,H, ,Fire, ,BC-1958-1958-C00152, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6287,BC,1958-C00154, ,51.463000000000001,-123.794000000000000,1958,5,27,1958-05-27 00:00:00,,,1950-1959,6.000000000000000,H, ,Fire, ,BC-1958-1958-C00154, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6288,BC,1958-C00158, ,51.509999999999998,-123.685000000000000,1958,5,19,1958-05-19 00:00:00,,,1950-1959,194.199999999999990,H, ,Fire, ,BC-1958-1958-C00158, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6289,BC,1958-C00159, ,51.433999999999997,-123.685000000000000,1958,5,21,1958-05-21 00:00:00,,,1950-1959,113.300000000000000,H, ,Fire, ,BC-1958-1958-C00159, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6290,BC,1958-C00160, ,52.405000000000001,-123.789000000000000,1958,5,22,1958-05-22 00:00:00,,,1950-1959,161.800000000000010,H, ,Fire, ,BC-1958-1958-C00160, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6291,BC,1958-C00161, ,52.491999999999997,-124.289000000000000,1958,5,23,1958-05-23 00:00:00,,,1950-1959,20.199999999999999,H, ,Fire, ,BC-1958-1958-C00161, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6292,BC,1958-C00162, ,51.509999999999998,-123.840999999999990,1958,5,21,1958-05-21 00:00:00,,,1950-1959,194.199999999999990,H, ,Fire, ,BC-1958-1958-C00162, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6293,BC,1958-C00163, ,51.683999999999997,-122.888000000000010,1958,5,28,1958-05-28 00:00:00,,,1950-1959,10.100000000000000,L, ,Fire, ,BC-1958-1958-C00163, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6294,BC,1958-C00176, ,51.597000000000001,-123.997000000000000,1958,6,17,1958-06-17 00:00:00,,,1950-1959,0.400000000000000,H, ,Fire, ,BC-1958-1958-C00176, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6295,BC,1958-C00186, ,51.625999999999998,-124.044000000000000,1958,6,22,1958-06-22 00:00:00,,,1950-1959,4.000000000000000,H, ,Fire, ,BC-1958-1958-C00186, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6296,BC,1958-C00187, ,52.155000000000001,-123.480999999999990,1958,6,23,1958-06-23 00:00:00,,,1950-1959,18.199999999999999,H, ,Fire, ,BC-1958-1958-C00187, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6297,BC,1958-C00188, ,51.625999999999998,-124.044000000000000,1958,6,23,1958-06-23 00:00:00,,,1950-1959,6.000000000000000,H, ,Fire, ,BC-1958-1958-C00188, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
6298,BC,1958-C00189, ,51.625999999999998,-124.044000000000000,1958,6,23,1958-06-23 00:00:00,,,1950-1959,16.100000000000001,H, ,Fire, ,BC-1958-1958-C00189, , ,2020-05-05 00:00:00,BC,14,14,Montane Cordillera,Cordill re montagnarde
