x,y,SNOW_ON_GROUND_FLAG,HEATING_DEGREE_DAYS,LOCAL_YEAR,LOCAL_DATE,MIN_REL_HUMIDITY,TOTAL_SNOW,STATION_NAME,ID,MAX_TEMPERATURE_FLAG,HEATING_DEGREE_DAYS_FLAG,MAX_TEMPERATURE,MEAN_TEMPERATURE,LOCAL_DAY,SPEED_MAX_GUST,MIN_TEMPERATURE,CLIMATE_IDENTIFIER,MEAN_TEMPERATURE_FLAG,TOTAL_RAIN,TOTAL_PRECIPITATION_FLAG,COOLING_DEGREE_DAYS_FLAG,MIN_TEMPERATURE_FLAG,DIRECTION_MAX_GUST,TOTAL_RAIN_FLAG,TOTAL_PRECIPITATION,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG,PROVINCE_CODE,MIN_REL_HUMIDITY_FLAG,DIRECTION_MAX_GUST_FLAG,TOTAL_SNOW_FLAG,COOLING_DEGREE_DAYS,SNOW_ON_GROUND,LOCAL_MONTH,SPEED_MAX_GUST_FLAG
-80.75,43.983333333333334,,14.8,2011,2011-03-16 00:00:00,60,,MOUNT FOREST (AUT),6145504.2011.3.16,,,5.9,3.2,16,0,0.5,6145504,,,,,,0,M,4.4,98,,ON,,,M,0,2,3,
-80.75,43.983333333333334,,11.9,2011,2011-03-17 00:00:00,68,,MOUNT FOREST (AUT),6145504.2011.3.17,,,10.7,6.1,17,46,1.5,6145504,,,,,,19,M,0,88,,ON,,,M,0,,3,
-80.75,43.983333333333334,,13.3,2011,2011-03-18 00:00:00,83,,MOUNT FOREST (AUT),6145504.2011.3.18,,,10.7,4.7,18,56,-1.4,6145504,,,,,,28,M,0.2,94,,ON,,,M,0,,3,
-80.75,43.983333333333334,,22,2011,2011-03-19 00:00:00,70,,MOUNT FOREST (AUT),6145504.2011.3.19,,,-1.3,-4,19,33,-6.7,6145504,,,,,,33,M,0.4,92,,ON,,,M,0,,3,
-80.75,43.983333333333334,,20,2011,2011-03-20 00:00:00,56,,MOUNT FOREST (AUT),6145504.2011.3.20,,,3.3,-2,20,32,-7.3,6145504,,,,,,11,M,0,93,,ON,,,M,0,,3,
-80.75,43.983333333333334,,15.8,2011,2011-03-21 00:00:00,86,,MOUNT FOREST (AUT),6145504.2011.3.21,,,3.9,2.2,21,39,0.4,6145504,,,,,,29,M,4.2,98,,ON,,,M,0,,3,
-80.75,43.983333333333334,,18.2,2011,2011-03-22 00:00:00,60,,MOUNT FOREST (AUT),6145504.2011.3.22,,,1.9,-0.2,22,37,-2.3,6145504,,,,,,7,M,0.2,96,,ON,,,M,0,,3,
-80.75,43.983333333333334,,22.7,2011,2011-03-23 00:00:00,51,,MOUNT FOREST (AUT),6145504.2011.3.23,,,-2.3,-4.7,23,44,-7.1,6145504,,0,,,,6,,8.1,91,,ON,,,M,0,4,3,
-80.75,43.983333333333334,,27,2011,2011-03-24 00:00:00,65,,MOUNT FOREST (AUT),6145504.2011.3.24,,,-4.7,-9,24,0,-13.3,6145504,,,,,,0,M,0.6,90,,ON,,,M,0,5,3,
-80.75,43.983333333333334,,27.3,2011,2011-03-25 00:00:00,42,,MOUNT FOREST (AUT),6145504.2011.3.25,,,-4.6,-9.3,25,0,-13.9,6145504,,,,,,0,M,0,89,,ON,,,M,0,4,3,
-80.75,43.983333333333334,,28.1,2011,2011-03-26 00:00:00,59,,MOUNT FOREST (AUT),6145504.2011.3.26,,,-4.8,-10.1,26,0,-15.3,6145504,,,,,,0,M,0.2,91,,ON,,,M,0,1,3,
-80.75,43.983333333333334,,27.6,2011,2011-03-27 00:00:00,48,,MOUNT FOREST (AUT),6145504.2011.3.27,,,-4.8,-9.6,27,37,-14.3,6145504,,,,,,32,M,0.4,90,,ON,,,M,0,1,3,
-80.75,43.983333333333334,,25.9,2011,2011-03-28 00:00:00,46,,MOUNT FOREST (AUT),6145504.2011.3.28,,,-2.2,-7.9,28,37,-13.5,6145504,,,,,,32,M,0.2,89,,ON,,,M,0,1,3,
-80.75,43.983333333333334,,21.5,2011,2011-03-29 00:00:00,,,MOUNT FOREST (AUT),6145504.2011.3.29,,,1.5,-3.5,29,0,-8.4,6145504,,,M,,,0,M,,,,ON,,,M,0,1,3,
-80.75,43.983333333333334,,18.5,2011,2011-03-30 00:00:00,48,,MOUNT FOREST (AUT),6145504.2011.3.30,,,6.2,-0.5,30,0,-7.1,6145504,,,,,,0,M,0.2,94,,ON,,,M,0,1,3,
-80.75,43.983333333333334,,16.3,2011,2011-03-31 00:00:00,57,,MOUNT FOREST (AUT),6145504.2011.3.31,,,4.7,1.7,31,0,-1.4,6145504,,,,,,0,M,0,88,,ON,,,M,0,1,3,
-80.75,43.983333333333334,,16,2011,2011-04-01 00:00:00,39,,MOUNT FOREST (AUT),6145504.2011.4.1,,,6.3,2,1,32,-2.3,6145504,,,,,,31,M,0.5,85,,ON,,,M,0,1,4,
-80.75,43.983333333333334,,16.7,2011,2011-04-02 00:00:00,38,,MOUNT FOREST (AUT),6145504.2011.4.2,,,6.3,1.3,2,44,-3.8,6145504,,,,,,29,M,0,89,,ON,,,M,0,1,4,
-80.75,43.983333333333334,,15.9,2011,2011-04-03 00:00:00,47,,MOUNT FOREST (AUT),6145504.2011.4.3,,,6.9,2.1,3,43,-2.7,6145504,,,,,,13,M,7.1,96,,ON,,,M,0,1,4,
-80.75,43.983333333333334,,10,2011,2011-04-04 00:00:00,82,,MOUNT FOREST (AUT),6145504.2011.4.4,,,15,8,4,50,1,6145504,,,,,,23,M,12.3,94,,ON,,,M,0,1,4,
-80.75,43.983333333333334,,17.8,2011,2011-04-05 00:00:00,58,,MOUNT FOREST (AUT),6145504.2011.4.5,,,1.8,0.2,5,46,-1.4,6145504,,,,,,32,M,1.3,94,,ON,,,M,0,1,4,
-80.75,43.983333333333334,,15.5,2011,2011-04-06 00:00:00,64,,MOUNT FOREST (AUT),6145504.2011.4.6,,,6,2.5,6,0,-1.1,6145504,,,,,,0,M,0,92,,ON,,,M,0,1,4,
-80.75,43.983333333333334,,14.2,2011,2011-04-07 00:00:00,41,,MOUNT FOREST (AUT),6145504.2011.4.7,,,9.4,3.8,7,0,-1.9,6145504,,,,,,0,M,0,85,,ON,,,M,0,1,4,
-80.75,43.983333333333334,,12.4,2011,2011-04-08 00:00:00,38,,MOUNT FOREST (AUT),6145504.2011.4.8,,,10.4,5.6,8,32,0.7,6145504,,,,,,8,M,0,72,,ON,,,M,0,1,4,
-80.75,43.983333333333334,,10.5,2011,2011-04-09 00:00:00,40,,MOUNT FOREST (AUT),6145504.2011.4.9,,,16.2,7.5,9,0,-1.2,6145504,,,,,,0,M,0.4,86,,ON,,,M,0,,4,
-80.75,43.983333333333334,,4.7,2011,2011-04-10 00:00:00,68,,MOUNT FOREST (AUT),6145504.2011.4.10,,,20.5,13.3,10,50,6,6145504,,,,,,19,M,6.9,95,,ON,,,M,0,,4,
-80.75,43.983333333333334,,6.8,2011,2011-04-11 00:00:00,56,,MOUNT FOREST (AUT),6145504.2011.4.11,,,19.1,11.2,11,59,3.3,6145504,,,,,,22,M,0.5,91,,ON,,,M,0,,4,
-80.75,43.983333333333334,,11.4,2011,2011-04-12 00:00:00,22,,MOUNT FOREST (AUT),6145504.2011.4.12,,,13.2,6.6,12,41,0,6145504,,,,,,3,M,0.2,82,,ON,,,M,0,,4,
-80.75,43.983333333333334,,10.4,2011,2011-04-13 00:00:00,23,,MOUNT FOREST (AUT),6145504.2011.4.13,,,15.4,7.6,13,32,-0.2,6145504,,,,,,32,M,0,57,,ON,,,M,0,,4,
-80.75,43.983333333333334,,14.2,2011,2011-04-14 00:00:00,48,,MOUNT FOREST (AUT),6145504.2011.4.14,,,8.5,3.8,14,35,-1,6145504,,,,,,1,M,0,89,,ON,,,M,0,1,4,
-80.75,43.983333333333334,,15.5,2011,2011-04-15 00:00:00,25,,MOUNT FOREST (AUT),6145504.2011.4.15,,,8,2.5,15,57,-3.1,6145504,,,,,,10,M,0,49,,ON,,,M,0,1,4,
-80.75,43.983333333333334,,13.4,2011,2011-04-16 00:00:00,50,,MOUNT FOREST (AUT),6145504.2011.4.16,,,7.7,4.6,16,52,1.4,6145504,,,,,,15,M,9.7,94,,ON,,,M,0,1,4,
-80.75,43.983333333333334,,18.6,2011,2011-04-17 00:00:00,64,,MOUNT FOREST (AUT),6145504.2011.4.17,,,1.4,-0.6,17,57,-2.5,6145504,,,,,,28,M,3.9,96,,ON,,,M,0,1,4,
-80.75,43.983333333333334,,19.4,2011,2011-04-18 00:00:00,72,,MOUNT FOREST (AUT),6145504.2011.4.18,,,1,-1.4,18,37,-3.7,6145504,,,,,,29,M,0.4,91,,ON,,,M,0,1,4,
-80.75,43.983333333333334,,16.6,2011,2011-04-19 00:00:00,49,,MOUNT FOREST (AUT),6145504.2011.4.19,,,6.4,1.4,19,57,-3.7,6145504,,,,,,10,M,5.9,90,,ON,,,M,0,1,4,
-80.75,43.983333333333334,,16.1,2011,2011-04-20 00:00:00,84,,MOUNT FOREST (AUT),6145504.2011.4.20,,,4.1,1.9,20,50,-0.4,6145504,,,,,,12,M,14.9,96,,ON,,,M,0,1,4,
-80.75,43.983333333333334,,17,2011,2011-04-21 00:00:00,64,,MOUNT FOREST (AUT),6145504.2011.4.21,,,4.2,1,21,41,-2.2,6145504,,,,,,28,M,1.1,95,,ON,,,M,0,1,4,
-80.75,43.983333333333334,,13.6,2011,2011-04-22 00:00:00,46,,MOUNT FOREST (AUT),6145504.2011.4.22,,,9.5,4.4,22,37,-0.7,6145504,,,,,,11,M,1,94,,ON,,,M,0,1,4,
-80.75,43.983333333333334,,7.8,2011,2011-04-23 00:00:00,51,,MOUNT FOREST (AUT),6145504.2011.4.23,,,17.5,10.2,23,52,2.9,6145504,,,,,,24,M,8,97,,ON,,,M,0,1,4,
-80.75,43.983333333333334,,11.3,2011,2011-04-24 00:00:00,54,,MOUNT FOREST (AUT),6145504.2011.4.24,,,12.2,6.7,24,0,1.1,6145504,,,,,,0,M,0,94,,ON,,,M,0,,4,
-80.75,43.983333333333334,,11.4,2011,2011-04-25 00:00:00,34,,MOUNT FOREST (AUT),6145504.2011.4.25,,,12.3,6.6,25,0,0.9,6145504,,,,,,0,M,0.6,96,,ON,,,M,0,,4,
-80.75,43.983333333333334,,6.4,2011,2011-04-26 00:00:00,74,,MOUNT FOREST (AUT),6145504.2011.4.26,,,16.8,11.6,26,48,6.4,6145504,,,,,,10,M,3.2,93,,ON,,,M,0,,4,
-80.75,43.983333333333334,,2.5,2011,2011-04-27 00:00:00,66,,MOUNT FOREST (AUT),6145504.2011.4.27,,,19.2,15.5,27,82,11.8,6145504,,,,,,18,M,14.2,97,,ON,,,M,0,,4,
-80.75,43.983333333333334,,8.5,2011,2011-04-28 00:00:00,68,,MOUNT FOREST (AUT),6145504.2011.4.28,,,15.2,9.5,28,61,3.7,6145504,,,,,,23,M,4.9,95,,ON,,,M,0,,4,
-80.75,43.983333333333334,,14.5,2011,2011-04-29 00:00:00,78,,MOUNT FOREST (AUT),6145504.2011.4.29,,,6.5,3.5,29,32,0.5,6145504,,,,,,32,M,0.8,94,,ON,,,M,0,,4,
-80.75,43.983333333333334,,10.2,2011,2011-04-30 00:00:00,32,,MOUNT FOREST (AUT),6145504.2011.4.30,,,16.4,7.8,30,33,-0.8,6145504,,,,,,13,M,0,94,,ON,,,M,0,,4,
-80.75,43.983333333333334,,6.3,2011,2011-05-01 00:00:00,47,,MOUNT FOREST (AUT),6145504.2011.5.1,,,14.4,11.7,1,57,9,6145504,,,,,,19,M,0,97,,ON,,,M,0,,5,
-80.75,43.983333333333334,,9.7,2011,2011-05-02 00:00:00,53,,MOUNT FOREST (AUT),6145504.2011.5.2,,,11.9,8.3,2,0,4.7,6145504,,,,,,0,M,0,85,,ON,,,M,0,,5,
-80.75,43.983333333333334,,13.8,2011,2011-05-03 00:00:00,65,,MOUNT FOREST (AUT),6145504.2011.5.3,,,5.9,4.2,3,0,2.4,6145504,,,,,,0,M,2.4,94,,ON,,,M,0,,5,
-80.75,43.983333333333334,,11.4,2011,2011-05-04 00:00:00,33,,MOUNT FOREST (AUT),6145504.2011.5.4,,,11.9,6.6,4,41,1.3,6145504,,,,,,35,M,0.2,96,,ON,,,M,0,,5,
-80.75,43.983333333333334,,10.2,2011,2011-05-05 00:00:00,31,,MOUNT FOREST (AUT),6145504.2011.5.5,,,14.9,7.8,5,37,0.7,6145504,,,,,,32,M,0,81,,ON,,,M,0,,5,
-80.75,43.983333333333334,,8.5,2011,2011-05-06 00:00:00,57,,MOUNT FOREST (AUT),6145504.2011.5.6,,,13,9.5,6,37,6,6145504,,,,,,19,M,3.6,92,,ON,,,M,0,,5,
-80.75,43.983333333333334,,8.5,2011,2011-05-07 00:00:00,50,,MOUNT FOREST (AUT),6145504.2011.5.7,,,15,9.5,7,0,4,6145504,,,,,,0,M,0.2,94,,ON,,,M,0,,5,
-80.75,43.983333333333334,,8.6,2011,2011-05-08 00:00:00,31,,MOUNT FOREST (AUT),6145504.2011.5.8,,,15.5,9.4,8,35,3.2,6145504,,,,,,1,M,0,93,,ON,,,M,0,,5,
-80.75,43.983333333333334,,6.3,2011,2011-05-09 00:00:00,30,,MOUNT FOREST (AUT),6145504.2011.5.9,,,18.6,11.7,9,0,4.7,6145504,,,,,,0,M,0.4,71,,ON,,,M,0,,5,
-80.75,43.983333333333334,,5.5,2011,2011-05-10 00:00:00,33,,MOUNT FOREST (AUT),6145504.2011.5.10,,,15.9,12.5,10,35,9.1,6145504,,,,,,14,M,0,60,,ON,,,M,0,,5,
-80.75,43.983333333333334,,2.6,2011,2011-05-11 00:00:00,34,,MOUNT FOREST (AUT),6145504.2011.5.11,,,21.6,15.4,11,0,9.1,6145504,,,,,,0,M,0,68,,ON,,,M,0,,5,
-80.75,43.983333333333334,,1.4,2011,2011-05-12 00:00:00,49,,MOUNT FOREST (AUT),6145504.2011.5.12,,,22,16.6,12,33,11.2,6145504,,,,,,12,M,0,75,,ON,,,M,0,,5,
-80.75,43.983333333333334,,0,2011,2011-05-13 00:00:00,55,,MOUNT FOREST (AUT),6145504.2011.5.13,,,25.5,19.1,13,33,12.7,6145504,,,,,,30,M,5.7,92,,ON,,,M,1.1,,5,
-80.75,43.983333333333334,,4.8,2011,2011-05-14 00:00:00,89,,MOUNT FOREST (AUT),6145504.2011.5.14,,,16.4,13.2,14,43,10,6145504,,,,,,7,M,25.2,94,,ON,,,M,0,,5,
-80.75,43.983333333333334,,10.1,2011,2011-05-15 00:00:00,50,,MOUNT FOREST (AUT),6145504.2011.5.15,,,10.7,7.9,15,54,5,6145504,,,,,,5,M,5.8,87,,ON,,,M,0,,5,
-80.75,43.983333333333334,,11.7,2011,2011-05-16 00:00:00,61,,MOUNT FOREST (AUT),6145504.2011.5.16,,,8.7,6.3,16,0,3.8,6145504,,,,,,0,M,5.7,90,,ON,,,M,0,,5,
-80.75,43.983333333333334,,7.7,2011,2011-05-17 00:00:00,73,,MOUNT FOREST (AUT),6145504.2011.5.17,,,15.1,10.3,17,37,5.4,6145504,,,,,,6,M,0,94,,ON,,,M,0,1,5,
-80.75,43.983333333333334,,3.8,2011,2011-05-18 00:00:00,81,,MOUNT FOREST (AUT),6145504.2011.5.18,,,16.9,14.2,18,32,11.4,6145504,,,,,,10,M,8,96,,ON,,,M,0,,5,
-80.75,43.983333333333334,,2.7,2011,2011-05-19 00:00:00,65,,MOUNT FOREST (AUT),6145504.2011.5.19,,,18.5,15.3,19,0,12.1,6145504,,,,,,0,M,1.8,97,,ON,,,M,0,,5,
-80.75,43.983333333333334,,1.5,2011,2011-05-20 00:00:00,51,,MOUNT FOREST (AUT),6145504.2011.5.20,,,22.7,16.5,20,32,10.3,6145504,,,,,,30,M,0,98,,ON,,,M,0,,5,
-80.75,43.983333333333334,,1.2,2011,2011-05-21 00:00:00,53,,MOUNT FOREST (AUT),6145504.2011.5.21,,,24.2,16.8,21,0,9.3,6145504,,,,,,0,M,0.6,97,,ON,,,M,0,,5,
-80.75,43.983333333333334,,0,2011,2011-05-22 00:00:00,64,,MOUNT FOREST (AUT),6145504.2011.5.22,,,24,19.6,22,33,15.2,6145504,,,,,,16,M,0.9,87,,ON,,,M,1.6,,5,
-80.75,43.983333333333334,,0,2011,2011-05-23 00:00:00,76,,MOUNT FOREST (AUT),6145504.2011.5.23,,,21.2,18.5,23,46,15.8,6145504,,,,,,20,M,10.9,91,,ON,,,M,0.5,,5,
-80.75,43.983333333333334,,6.7,2011,2011-05-24 00:00:00,81,,MOUNT FOREST (AUT),6145504.2011.5.24,,,16.2,11.3,24,32,6.3,6145504,,,,,,30,M,0.4,96,,ON,,,M,0,,5,
-80.75,43.983333333333334,,8.3,2011,2011-05-25 00:00:00,70,,MOUNT FOREST (AUT),6145504.2011.5.25,,,15.4,9.7,25,0,3.9,6145504,,,,,,0,M,11,97,,ON,,,M,0,,5,
-80.75,43.983333333333334,,5.7,2011,2011-05-26 00:00:00,90,,MOUNT FOREST (AUT),6145504.2011.5.26,,,16.9,12.3,26,0,7.6,6145504,,,,,,0,M,8.5,98,,ON,,,M,0,,5,
-80.75,43.983333333333334,,7.1,2011,2011-05-27 00:00:00,85,,MOUNT FOREST (AUT),6145504.2011.5.27,,,13.1,10.9,27,0,8.6,6145504,,,,,,0,M,7.9,95,,ON,,,M,0,,5,
-80.75,43.983333333333334,,4,2011,2011-05-28 00:00:00,77,,MOUNT FOREST (AUT),6145504.2011.5.28,,,17.1,14,28,32,10.8,6145504,,,,,,19,M,0,97,,ON,,,M,0,,5,
-80.75,43.983333333333334,,0,2011,2011-05-29 00:00:00,71,,MOUNT FOREST (AUT),6145504.2011.5.29,,,21.8,18,29,32,14.1,6145504,,,,,,4,M,1.7,96,,ON,,,M,0,,5,
-80.75,43.983333333333334,,0,2011,2011-05-30 00:00:00,68,,MOUNT FOREST (AUT),6145504.2011.5.30,,,26.8,21.4,30,0,15.9,6145504,,,,,,0,M,0.2,98,,ON,,,M,3.4,,5,
-80.75,43.983333333333334,,0,2011,2011-05-31 00:00:00,47,,MOUNT FOREST (AUT),6145504.2011.5.31,,,30.4,24.2,31,43,18,6145504,,,,,,19,M,0,94,,ON,,,M,6.2,,5,
-80.75,43.983333333333334,,1.9,2011,2011-06-01 00:00:00,29,,MOUNT FOREST (AUT),6145504.2011.6.1,,,23.5,16.1,1,56,8.6,6145504,,,,,,30,M,0,80,,ON,,,M,0,,6,
-80.75,43.983333333333334,,8.5,2011,2011-06-02 00:00:00,48,,MOUNT FOREST (AUT),6145504.2011.6.2,,,14.7,9.5,2,46,4.3,6145504,,,,,,29,M,0,93,,ON,,,M,0,,6,
-80.75,43.983333333333334,,5.2,2011,2011-06-03 00:00:00,26,,MOUNT FOREST (AUT),6145504.2011.6.3,,,22.3,12.8,3,0,3.3,6145504,,,,,,0,M,0.4,93,,ON,,,M,0,,6,
-80.75,43.983333333333334,,1.7,2011,2011-06-04 00:00:00,51,,MOUNT FOREST (AUT),6145504.2011.6.4,,,21.6,16.3,4,50,11,6145504,,,,,,36,M,31.5,97,,ON,,,M,0,,6,
-80.75,43.983333333333334,,1.8,2011,2011-06-05 00:00:00,49,,MOUNT FOREST (AUT),6145504.2011.6.5,,,23,16.2,5,0,9.4,6145504,,,,,,0,M,1.1,98,,ON,,,M,0,,6,
-80.75,43.983333333333334,,0.2,2011,2011-06-06 00:00:00,38,,MOUNT FOREST (AUT),6145504.2011.6.6,,,26.2,17.8,6,0,9.4,6145504,,,,,,0,M,0.4,95,,ON,,,M,0,,6,
-80.75,43.983333333333334,,0,2011,2011-06-07 00:00:00,55,,MOUNT FOREST (AUT),6145504.2011.6.7,,,26.6,20.8,7,63,15,6145504,,,,,,35,M,22,95,,ON,,,M,2.8,,6,
-80.75,43.983333333333334,,0,2011,2011-06-08 00:00:00,56,,MOUNT FOREST (AUT),6145504.2011.6.8,,,29.7,23.4,8,69,17,6145504,,,,,,23,M,5.4,87,,ON,,,M,5.4,,6,
-80.75,43.983333333333334,,1.2,2011,2011-06-09 00:00:00,61,,MOUNT FOREST (AUT),6145504.2011.6.9,,,25,16.8,9,74,8.6,6145504,,,,,,26,M,0.4,95,,ON,,,M,0,,6,
-80.75,43.983333333333334,,4.7,2011,2011-06-10 00:00:00,57,,MOUNT FOREST (AUT),6145504.2011.6.10,,,19.1,13.3,10,0,7.5,6145504,,,,,,0,M,0,95,,ON,,,M,0,,6,
-80.75,43.983333333333334,,2.9,2011,2011-06-11 00:00:00,65,,MOUNT FOREST (AUT),6145504.2011.6.11,,,19,15.1,11,0,11.1,6145504,,,,,,0,M,0,96,,ON,,,M,0,,6,
-80.75,43.983333333333334,,7,2011,2011-06-12 00:00:00,71,,MOUNT FOREST (AUT),6145504.2011.6.12,,,14.4,11,12,32,7.6,6145504,,,,,,32,M,0.2,95,,ON,,,M,0,,6,
-80.75,43.983333333333334,,7.2,2011,2011-06-13 00:00:00,72,,MOUNT FOREST (AUT),6145504.2011.6.13,,,15,10.8,13,32,6.6,6145504,,,,,,34,M,0,93,,ON,,,M,0,,6,
-80.75,43.983333333333334,,3,2011,2011-06-14 00:00:00,43,,MOUNT FOREST (AUT),6145504.2011.6.14,,,21.4,15,14,35,8.5,6145504,,,,,,8,M,0,92,,ON,,,M,0,,6,
-80.75,43.983333333333334,,1.2,2011,2011-06-15 00:00:00,32,,MOUNT FOREST (AUT),6145504.2011.6.15,,,24.7,16.8,15,0,8.8,6145504,,,,,,0,M,0.4,92,,ON,,,M,0,,6,
-80.75,43.983333333333334,,0,2011,2011-06-16 00:00:00,52,,MOUNT FOREST (AUT),6145504.2011.6.16,,,24.1,18.9,16,0,13.6,6145504,,,,,,0,M,0,93,,ON,,,M,0.9,,6,
-80.75,43.983333333333334,,0,2011,2011-06-17 00:00:00,55,,MOUNT FOREST (AUT),6145504.2011.6.17,,,24.7,18.4,17,0,12,6145504,,,,,,0,M,0,94,,ON,,,M,0.4,,6,
-80.75,43.983333333333334,,0,2011,2011-06-18 00:00:00,43,,MOUNT FOREST (AUT),6145504.2011.6.18,,,25.9,18.6,18,0,11.2,6145504,,,,,,0,M,0.6,94,,ON,,,M,0.6,,6,
-80.75,43.983333333333334,,0.5,2011,2011-06-19 00:00:00,32,,MOUNT FOREST (AUT),6145504.2011.6.19,,,23.6,17.5,19,0,11.4,6145504,,,,,,0,M,0,73,,ON,,,M,0,,6,
-80.75,43.983333333333334,,0,2011,2011-06-20 00:00:00,37,,MOUNT FOREST (AUT),6145504.2011.6.20,,,25.1,18.9,20,0,12.7,6145504,,,,,,0,M,0.6,68,,ON,,,M,0.9,,6,
-80.75,43.983333333333334,,0,2011,2011-06-21 00:00:00,46,,MOUNT FOREST (AUT),6145504.2011.6.21,,,25.7,20.7,21,32,15.7,6145504,,,,,,7,M,0,66,,ON,,,M,2.7,,6,
-80.75,43.983333333333334,,0,2011,2011-06-22 00:00:00,66,,MOUNT FOREST (AUT),6145504.2011.6.22,,,24.7,20.6,22,39,16.5,6145504,,,,,,19,M,9.5,94,,ON,,,M,2.6,,6,
-80.75,43.983333333333334,,0,2011,2011-06-23 00:00:00,76,,MOUNT FOREST (AUT),6145504.2011.6.23,,,19.9,18.1,23,33,16.2,6145504,,,,,,19,M,2.6,94,,ON,,,M,0.1,,6,
-80.75,43.983333333333334,,2.2,2011,2011-06-24 00:00:00,85,,MOUNT FOREST (AUT),6145504.2011.6.24,,,17.8,15.8,24,0,13.7,6145504,,,,,,0,M,3.2,96,,ON,,,M,0,,6,
-80.75,43.983333333333334,,3.3,2011,2011-06-25 00:00:00,81,,MOUNT FOREST (AUT),6145504.2011.6.25,,,16.9,14.7,25,0,12.4,6145504,,,,,,0,M,0,96,,ON,,,M,0,,6,
-80.75,43.983333333333334,,0.8,2011,2011-06-26 00:00:00,61,,MOUNT FOREST (AUT),6145504.2011.6.26,,,22,17.2,26,0,12.3,6145504,,,,,,0,M,0.2,95,,ON,,,M,0,,6,
-80.75,43.983333333333334,,1,2011,2011-06-27 00:00:00,56,,MOUNT FOREST (AUT),6145504.2011.6.27,,,22.7,17,27,0,11.3,6145504,,,,,,0,M,0,96,,ON,,,M,0,,6,
-80.75,43.983333333333334,,1.4,2011,2011-06-28 00:00:00,56,,MOUNT FOREST (AUT),6145504.2011.6.28,,,22.3,16.6,28,44,10.8,6145504,,,,,,27,M,0,94,,ON,,,M,0,,6,
-80.75,43.983333333333334,,4.9,2011,2011-06-29 00:00:00,68,,MOUNT FOREST (AUT),6145504.2011.6.29,,,17.8,13.1,29,35,8.4,6145504,,,,,,28,M,1,96,,ON,,,M,0,,6,
-80.75,43.983333333333334,,3.5,2011,2011-06-30 00:00:00,34,,MOUNT FOREST (AUT),6145504.2011.6.30,,,22.8,14.5,30,0,6.1,6145504,,,,,,0,M,0,96,,ON,,,M,0,,6,
-80.75,43.983333333333334,,1.2,2011,2011-07-01 00:00:00,30,,MOUNT FOREST (AUT),6145504.2011.7.1,,,26,16.8,1,0,7.5,6145504,,,,,,0,M,0,90,,ON,,,M,0,,7,
-80.75,43.983333333333334,,0,2011,2011-07-02 00:00:00,33,,MOUNT FOREST (AUT),6145504.2011.7.2,,,29.1,23.6,2,32,18.1,6145504,,,,,,21,M,1.7,95,,ON,,,M,5.6,,7,
-80.75,43.983333333333334,,0,2011,2011-07-03 00:00:00,36,,MOUNT FOREST (AUT),6145504.2011.7.3,,,26,19,3,33,11.9,6145504,,,,,,,M,0.4,94,,ON,,M,M,1,,7,
-80.75,43.983333333333334,,0.7,2011,2011-07-04 00:00:00,35,,MOUNT FOREST (AUT),6145504.2011.7.4,,,24.5,17.3,4,32,10,6145504,,,,,,,M,0,90,,ON,,M,M,0,,7,
-80.75,43.983333333333334,,0,2011,2011-07-05 00:00:00,52,,MOUNT FOREST (AUT),6145504.2011.7.5,,,27.8,19.3,5,32,10.8,6145504,,,,,,,M,0.2,90,,ON,,M,M,1.3,,7,
-80.75,43.983333333333334,,0,2011,2011-07-06 00:00:00,54,,MOUNT FOREST (AUT),6145504.2011.7.6,,,25.4,20.2,6,37,14.9,6145504,,,,,,,M,0.7,97,,ON,,M,M,2.2,,7,
-80.75,43.983333333333334,,0,2011,2011-07-07 00:00:00,46,,MOUNT FOREST (AUT),6145504.2011.7.7,,,24.6,18.3,7,0,12,6145504,,,,,,0,M,0.2,98,,ON,,,M,0.3,,7,
-80.75,43.983333333333334,,0,2011,2011-07-08 00:00:00,43,,MOUNT FOREST (AUT),6145504.2011.7.8,,,26.3,20.2,8,0,14,6145504,,,,,,0,M,0,91,,ON,,,M,2.2,,7,
-80.75,43.983333333333334,,0,2011,2011-07-09 00:00:00,37,,MOUNT FOREST (AUT),6145504.2011.7.9,,,27.2,19.7,9,0,12.1,6145504,,,,,,0,M,0.4,91,,ON,,,M,1.7,,7,
-80.75,43.983333333333334,,0,2011,2011-07-10 00:00:00,57,,MOUNT FOREST (AUT),6145504.2011.7.10,,,28.2,22,10,0,15.7,6145504,,,,,,0,M,0,83,,ON,,,M,4,,7,
-80.75,43.983333333333334,,0,2011,2011-07-11 00:00:00,50,,MOUNT FOREST (AUT),6145504.2011.7.11,,,29.1,23.9,11,41,18.6,6145504,,,,,,,M,0,88,,ON,,M,M,5.9,,7,E
-80.75,43.983333333333334,,0,2011,2011-07-12 00:00:00,46,,MOUNT FOREST (AUT),6145504.2011.7.12,,,27.3,20.9,12,33,14.5,6145504,,,,,,,M,0,91,,ON,,M,M,2.9,,7,E
-80.75,43.983333333333334,,1.1,2011,2011-07-13 00:00:00,43,,MOUNT FOREST (AUT),6145504.2011.7.13,,,22.5,16.9,13,37,11.3,6145504,,,,,,,M,0,97,,ON,,M,M,0,,7,E
