x,y,MIN_TEMPERATURE_FLAG,MAX_REL_HUMIDITY_FLAG,TOTAL_SNOW_FLAG,PROVINCE_CODE,TOTAL_PRECIPITATION_FLAG,SPEED_MAX_GUST,HEATING_DEGREE_DAYS_FLAG,MAX_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_REL_HUMIDITY,SNOW_ON_GROUND,COOLING_DEGREE_DAYS,SPEED_MAX_GUST_FLAG,STATION_NAME,MAX_REL_HUMIDITY,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_RAIN,COOLING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY_FLAG,HEATING_DEGREE_DAYS,ID,MAX_TEMPERATURE,TOTAL_PRECIPITATION,DIRECTION_MAX_GUST,CLIMATE_IDENTIFIER,LOCAL_DATE,LOCAL_YEAR,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,LOCAL_MONTH,LOCAL_DAY,DIRECTION_MAX_GUST_FLAG,SNOW_ON_GROUND_FLAG
-79.16361666666667,44.098333333333336,,,,ON,,,,,0.7,28,,0,,UXBRIDGE WEST,89,,,,,,7.6,6159123.2023.5.26,20,0,,6159123,2023-05-26 00:00:00,2023,10.4,,5,26,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,4.1,20,,0,,UXBRIDGE WEST,88,,,,,,3.9,6159123.2023.5.27,24.2,0,,6159123,2023-05-27 00:00:00,2023,14.1,,5,27,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,7.3,24,,0,,UXBRIDGE WEST,81,,,,,,1.6,6159123.2023.5.28,25.5,0,,6159123,2023-05-28 00:00:00,2023,16.4,,5,28,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,8.3,39,,0,,UXBRIDGE WEST,84,,,,,,0.7,6159123.2023.5.29,26.4,0,,6159123,2023-05-29 00:00:00,2023,17.3,,5,29,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,10.5,30,,0.9,,UXBRIDGE WEST,69,,,,,,0,6159123.2023.5.30,27.3,0,,6159123,2023-05-30 00:00:00,2023,18.9,,5,30,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,15.5,32,,4.8,,UXBRIDGE WEST,74,,,,,,0,6159123.2023.5.31,30,0,,6159123,2023-05-31 00:00:00,2023,22.8,,5,31,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,13.9,34,,4.2,,UXBRIDGE WEST,85,,,,,,0,6159123.2023.6.1,30.5,0,,6159123,2023-06-01 00:00:00,2023,22.2,,6,1,,
-79.16361666666667,44.098333333333336,,,,ON,,32,,,14.9,43,,4.4,,UXBRIDGE WEST,94,,,,,,0,6159123.2023.6.2,30,0.8,35,6159123,2023-06-02 00:00:00,2023,22.4,,6,2,,
-79.16361666666667,44.098333333333336,,,,ON,,34,,,10.9,36,,0,,UXBRIDGE WEST,75,,,,,,1.1,6159123.2023.6.3,22.9,0,8,6159123,2023-06-03 00:00:00,2023,16.9,,6,3,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,6.8,33,,0,,UXBRIDGE WEST,83,,,,,,3.9,6159123.2023.6.4,21.4,0,,6159123,2023-06-04 00:00:00,2023,14.1,,6,4,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,8.2,33,,0,,UXBRIDGE WEST,82,,,,,,2.3,6159123.2023.6.5,23.2,0,,6159123,2023-06-05 00:00:00,2023,15.7,,6,5,,
-79.16361666666667,44.098333333333336,,,,ON,,44,,,7.9,32,,0,,UXBRIDGE WEST,89,,,,,,3.7,6159123.2023.6.6,20.8,0,35,6159123,2023-06-06 00:00:00,2023,14.3,,6,6,,
-79.16361666666667,44.098333333333336,,,,ON,,39,,,4.8,27,,0,,UXBRIDGE WEST,92,,,,,,6.1,6159123.2023.6.7,19,0,32,6159123,2023-06-07 00:00:00,2023,11.9,,6,7,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,7.6,56,,0,,UXBRIDGE WEST,97,,,,,,6.2,6159123.2023.6.8,16.1,0,,6159123,2023-06-08 00:00:00,2023,11.8,,6,8,,
-79.16361666666667,44.098333333333336,,,,ON,,33,,,7.4,55,,0,,UXBRIDGE WEST,97,,,,,,4.7,6159123.2023.6.9,19.1,1.5,32,6159123,2023-06-09 00:00:00,2023,13.3,,6,9,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,10.2,31,,0,,UXBRIDGE WEST,92,,,,,,0.5,6159123.2023.6.10,24.8,0,,6159123,2023-06-10 00:00:00,2023,17.5,,6,10,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,13.8,54,,0,,UXBRIDGE WEST,94,,,,,,1.1,6159123.2023.6.11,20,6.3,,6159123,2023-06-11 00:00:00,2023,16.9,,6,11,,
-79.16361666666667,44.098333333333336,,,,ON,,38,,,11.4,92,,0,,UXBRIDGE WEST,98,,,,,,3.1,6159123.2023.6.12,18.4,68.7,30,6159123,2023-06-12 00:00:00,2023,14.9,,6,12,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,9,57,,0,,UXBRIDGE WEST,98,,,,,,4.4,6159123.2023.6.13,18.2,0,,6159123,2023-06-13 00:00:00,2023,13.6,,6,13,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,7.8,56,,0,,UXBRIDGE WEST,99,,,,,,4.7,6159123.2023.6.14,18.7,0.4,,6159123,2023-06-14 00:00:00,2023,13.3,,6,14,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,10.8,59,,0,,UXBRIDGE WEST,94,,,,,,2.4,6159123.2023.6.15,20.5,0,,6159123,2023-06-15 00:00:00,2023,15.6,,6,15,,
-79.16361666666667,44.098333333333336,,,,ON,,34,,,11.4,57,,0,,UXBRIDGE WEST,98,,,,,,1.3,6159123.2023.6.16,22.1,0,31,6159123,2023-06-16 00:00:00,2023,16.7,,6,16,,
-79.16361666666667,44.098333333333336,,,,ON,,39,,,9.6,29,,0,,UXBRIDGE WEST,96,,,,,,1.8,6159123.2023.6.17,22.7,0,31,6159123,2023-06-17 00:00:00,2023,16.2,,6,17,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,8.9,31,,0,,UXBRIDGE WEST,88,,,,,,1.1,6159123.2023.6.18,25,0,,6159123,2023-06-18 00:00:00,2023,16.9,,6,18,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,12.4,51,,0.4,,UXBRIDGE WEST,86,,,,,,0,6159123.2023.6.19,24.3,0,,6159123,2023-06-19 00:00:00,2023,18.4,,6,19,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,13,41,,1.5,,UXBRIDGE WEST,90,,,,,,0,6159123.2023.6.20,26.1,0,,6159123,2023-06-20 00:00:00,2023,19.5,,6,20,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,13.3,47,,1.8,,UXBRIDGE WEST,83,,,,,,0,6159123.2023.6.21,26.4,0,,6159123,2023-06-21 00:00:00,2023,19.8,,6,21,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,13,45,,1,,UXBRIDGE WEST,90,,,,,,0,6159123.2023.6.22,25,0,,6159123,2023-06-22 00:00:00,2023,19,,6,22,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,15.8,64,,1.8,,UXBRIDGE WEST,98,,,,,,0,6159123.2023.6.23,23.7,8.9,,6159123,2023-06-23 00:00:00,2023,19.8,,6,23,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,17.6,74,,3,,UXBRIDGE WEST,98,,,,,,0,6159123.2023.6.24,24.4,5.5,,6159123,2023-06-24 00:00:00,2023,21,,6,24,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,15.5,60,,3.2,,UXBRIDGE WEST,98,,,,,,0,6159123.2023.6.25,26.8,0,,6159123,2023-06-25 00:00:00,2023,21.2,,6,25,,
-79.16361666666667,44.098333333333336,,,,ON,,35,,,17.5,73,,2.1,,UXBRIDGE WEST,97,,,,,,0,6159123.2023.6.26,22.7,32,23,6159123,2023-06-26 00:00:00,2023,20.1,,6,26,,
-79.16361666666667,44.098333333333336,,,,ON,,32,,,14.4,80,,0,,UXBRIDGE WEST,98,,,,,,0.1,6159123.2023.6.27,21.5,4.7,30,6159123,2023-06-27 00:00:00,2023,17.9,,6,27,,
-79.16361666666667,44.098333333333336,,,,ON,,37,,,9.7,66,,0,,UXBRIDGE WEST,97,,,,,,3.3,6159123.2023.6.28,19.7,0,32,6159123,2023-06-28 00:00:00,2023,14.7,,6,28,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,8.3,44,,0,,UXBRIDGE WEST,95,,,,,,2,6159123.2023.6.29,23.6,0,,6159123,2023-06-29 00:00:00,2023,16,,6,29,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,16.9,55,,3.3,,UXBRIDGE WEST,85,,,,,,0,6159123.2023.6.30,25.7,0,,6159123,2023-06-30 00:00:00,2023,21.3,,6,30,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,17,55,,3.9,,UXBRIDGE WEST,96,,,,,,0,6159123.2023.7.1,26.8,0,,6159123,2023-07-01 00:00:00,2023,21.9,,7,1,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,16.2,68,,2,,UXBRIDGE WEST,97,,,,,,0,6159123.2023.7.2,23.8,0,,6159123,2023-07-02 00:00:00,2023,20,,7,2,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,16.6,58,,3.5,,UXBRIDGE WEST,96,,,,,,0,6159123.2023.7.3,26.4,0,,6159123,2023-07-03 00:00:00,2023,21.5,,7,3,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,15.4,48,,4.5,,UXBRIDGE WEST,97,,,,,,0,6159123.2023.7.4,29.6,0,,6159123,2023-07-04 00:00:00,2023,22.5,,7,4,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,16.4,49,,5.1,,UXBRIDGE WEST,94,,,,,,0,6159123.2023.7.5,29.7,0,,6159123,2023-07-05 00:00:00,2023,23.1,,7,5,,
-79.16361666666667,44.098333333333336,,,,ON,,37,,,19.6,58,,6.1,,UXBRIDGE WEST,98,,,,,,0,6159123.2023.7.6,28.6,8.8,29,6159123,2023-07-06 00:00:00,2023,24.1,,7,6,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,12.3,39,,0.4,,UXBRIDGE WEST,97,,,,,,0,6159123.2023.7.7,24.6,0,,6159123,2023-07-07 00:00:00,2023,18.4,,7,7,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,11,48,,0,,UXBRIDGE WEST,98,,,,,,0.8,6159123.2023.7.8,23.4,3.9,,6159123,2023-07-08 00:00:00,2023,17.2,,7,8,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,13.6,63,,0.3,,UXBRIDGE WEST,97,,,,,,0,6159123.2023.7.9,23,0,,6159123,2023-07-09 00:00:00,2023,18.3,,7,9,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,13.6,42,,2.4,,UXBRIDGE WEST,96,,,,,,0,6159123.2023.7.10,27.2,0,,6159123,2023-07-10 00:00:00,2023,20.4,,7,10,,
-79.16361666666667,44.098333333333336,,,,ON,,35,,,13.6,45,,2.8,,UXBRIDGE WEST,96,,,,,,0,6159123.2023.7.11,28.1,2.8,28,6159123,2023-07-11 00:00:00,2023,20.8,,7,11,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,10.6,48,,0,,UXBRIDGE WEST,94,,,,,,1.2,6159123.2023.7.12,23.1,0.6,,6159123,2023-07-12 00:00:00,2023,16.8,,7,12,,
-79.16361666666667,44.098333333333336,,,,ON,,48,,,11.9,77,,0,,UXBRIDGE WEST,98,,,,,,2.4,6159123.2023.7.13,19.3,24.6,9,6159123,2023-07-13 00:00:00,2023,15.6,,7,13,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,11.1,56,,0,,UXBRIDGE WEST,99,,,,,,0.1,6159123.2023.7.14,24.8,0,,6159123,2023-07-14 00:00:00,2023,17.9,,7,14,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,17.1,73,,1.7,,UXBRIDGE WEST,98,,,,,,0,6159123.2023.7.15,22.3,8,,6159123,2023-07-15 00:00:00,2023,19.7,,7,15,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,18.1,65,,3.9,,UXBRIDGE WEST,98,,,,,,0,6159123.2023.7.16,25.8,4,,6159123,2023-07-16 00:00:00,2023,21.9,,7,16,,
-79.16361666666667,44.098333333333336,,,,ON,,31,,,15.9,50,,2.7,,UXBRIDGE WEST,90,,,,,,0,6159123.2023.7.17,25.5,0,27,6159123,2023-07-17 00:00:00,2023,20.7,,7,17,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,12.1,50,,0,,UXBRIDGE WEST,96,,,,,,0.2,6159123.2023.7.18,23.4,0,,6159123,2023-07-18 00:00:00,2023,17.8,,7,18,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,10.6,52,,0,,UXBRIDGE WEST,98,,,,,,0.3,6159123.2023.7.19,24.8,0,,6159123,2023-07-19 00:00:00,2023,17.7,,7,19,,
-79.16361666666667,44.098333333333336,,,,ON,,61,,,15.7,51,,2.7,,UXBRIDGE WEST,98,,,,,,0,6159123.2023.7.20,25.7,20.2,30,6159123,2023-07-20 00:00:00,2023,20.7,,7,20,,
-79.16361666666667,44.098333333333336,,,,ON,,43,,,14.5,61,,0.8,,UXBRIDGE WEST,99,,,,,,0,6159123.2023.7.21,23.1,1,32,6159123,2023-07-21 00:00:00,2023,18.8,,7,21,,
-79.16361666666667,44.098333333333336,,,,ON,,31,,,12.8,44,,1.4,,UXBRIDGE WEST,97,,,,,,0,6159123.2023.7.22,25.9,0,28,6159123,2023-07-22 00:00:00,2023,19.4,,7,22,,
-79.16361666666667,44.098333333333336,,,,ON,,41,,,13.1,48,,1.9,,UXBRIDGE WEST,96,,,,,,0,6159123.2023.7.23,26.8,2,20,6159123,2023-07-23 00:00:00,2023,19.9,,7,23,,
-79.16361666666667,44.098333333333336,,,,ON,,38,,,15.5,71,,1.1,,UXBRIDGE WEST,99,,,,,,0,6159123.2023.7.24,22.6,17.3,28,6159123,2023-07-24 00:00:00,2023,19.1,,7,24,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,14.2,51,,2.1,,UXBRIDGE WEST,99,,,,,,0,6159123.2023.7.25,26.1,0,,6159123,2023-07-25 00:00:00,2023,20.1,,7,25,,
-79.16361666666667,44.098333333333336,,,,ON,,31,,,18.7,52,,5.7,,UXBRIDGE WEST,97,,,,,,0,6159123.2023.7.26,28.7,2.1,19,6159123,2023-07-26 00:00:00,2023,23.7,,7,26,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,17.7,63,,4.5,,UXBRIDGE WEST,98,,,,,,0,6159123.2023.7.27,27.3,18.4,,6159123,2023-07-27 00:00:00,2023,22.5,,7,27,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,17.2,58,,5.1,,UXBRIDGE WEST,96,,,,,,0,6159123.2023.7.28,29,0,,6159123,2023-07-28 00:00:00,2023,23.1,,7,28,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,11.1,66,,0,,UXBRIDGE WEST,97,,,,,,2,6159123.2023.7.29,20.8,7.9,,6159123,2023-07-29 00:00:00,2023,16,,7,29,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,9.9,44,,0,,UXBRIDGE WEST,98,,,,,,1.7,6159123.2023.7.30,22.7,0,,6159123,2023-07-30 00:00:00,2023,16.3,,7,30,,
-79.16361666666667,44.098333333333336,,,,ON,,32,,,11.2,45,,0,,UXBRIDGE WEST,94,,,,,,1.5,6159123.2023.7.31,21.9,0,30,6159123,2023-07-31 00:00:00,2023,16.5,,7,31,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,10.5,35,,0,,UXBRIDGE WEST,95,,,,,,1.2,6159123.2023.8.1,23,0,,6159123,2023-08-01 00:00:00,2023,16.8,,8,1,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,9.9,47,,0,,UXBRIDGE WEST,96,,,,,,1.2,6159123.2023.8.2,23.6,0.2,,6159123,2023-08-02 00:00:00,2023,16.8,,8,2,,
-79.16361666666667,44.098333333333336,,,,ON,,36,,,15.3,54,,3.3,,UXBRIDGE WEST,97,,,,,,0,6159123.2023.8.3,27.4,8.8,5,6159123,2023-08-03 00:00:00,2023,21.3,,8,3,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,15.9,62,,2.1,,UXBRIDGE WEST,97,,,,,,0,6159123.2023.8.4,24.2,0,,6159123,2023-08-04 00:00:00,2023,20.1,,8,4,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,12,49,,0,,UXBRIDGE WEST,97,,,,,,0.6,6159123.2023.8.5,22.7,0,,6159123,2023-08-05 00:00:00,2023,17.4,,8,5,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,10.7,47,,0,,UXBRIDGE WEST,99,,,,,,0.6,6159123.2023.8.6,24.1,10.1,,6159123,2023-08-06 00:00:00,2023,17.4,,8,6,,
-79.16361666666667,44.098333333333336,,,,ON,,31,,,16.1,81,,1.9,,UXBRIDGE WEST,97,,,,,,0,6159123.2023.8.7,23.7,3.9,16,6159123,2023-08-07 00:00:00,2023,19.9,,8,7,,
-79.16361666666667,44.098333333333336,,,,ON,,42,,,14.8,67,,0,,UXBRIDGE WEST,97,,,,,,0.1,6159123.2023.8.8,20.9,2,34,6159123,2023-08-08 00:00:00,2023,17.9,,8,8,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,14.9,49,,2.5,,UXBRIDGE WEST,87,,,,,,0,6159123.2023.8.9,26.2,0,,6159123,2023-08-09 00:00:00,2023,20.5,,8,9,,
-79.16361666666667,44.098333333333336,,,,ON,,44,,,15,63,,0.7,,UXBRIDGE WEST,95,,,,,,0,6159123.2023.8.10,22.4,1.1,33,6159123,2023-08-10 00:00:00,2023,18.7,,8,10,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,12.6,50,,0,,UXBRIDGE WEST,94,,,,,,0,6159123.2023.8.11,23.5,0,,6159123,2023-08-11 00:00:00,2023,18,,8,11,,
-79.16361666666667,44.098333333333336,,,,ON,,40,,,16.3,63,,3.4,,UXBRIDGE WEST,93,,,,,,0,6159123.2023.8.12,26.5,0,33,6159123,2023-08-12 00:00:00,2023,21.4,,8,12,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,14,68,,0.2,,UXBRIDGE WEST,95,,,,,,0,6159123.2023.8.13,22.3,0,,6159123,2023-08-13 00:00:00,2023,18.2,,8,13,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,13.2,57,,0.4,,UXBRIDGE WEST,98,,,,,,0,6159123.2023.8.14,23.6,0,,6159123,2023-08-14 00:00:00,2023,18.4,,8,14,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,16,62,,1.6,,UXBRIDGE WEST,93,,,,,,0,6159123.2023.8.15,23.2,0.3,,6159123,2023-08-15 00:00:00,2023,19.6,,8,15,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,15.6,42,,2.9,,UXBRIDGE WEST,97,,,,,,0,6159123.2023.8.16,26.1,0,,6159123,2023-08-16 00:00:00,2023,20.9,,8,16,,
-79.16361666666667,44.098333333333336,,,,ON,,43,,,15.7,60,,2.2,,UXBRIDGE WEST,97,,,,,,0,6159123.2023.8.17,24.7,7.4,25,6159123,2023-08-17 00:00:00,2023,20.2,,8,17,,
-79.16361666666667,44.098333333333336,,,,ON,,45,,,12.2,77,,0,,UXBRIDGE WEST,93,,,,,,3.8,6159123.2023.8.18,16.1,0.1,28,6159123,2023-08-18 00:00:00,2023,14.2,,8,18,,
-79.16361666666667,44.098333333333336,,,,ON,,39,,,11.3,48,,0,,UXBRIDGE WEST,90,,,,,,1.1,6159123.2023.8.19,22.5,0,32,6159123,2023-08-19 00:00:00,2023,16.9,,8,19,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,14.9,53,,2.9,,UXBRIDGE WEST,94,,,,,,0,6159123.2023.8.20,26.9,0,,6159123,2023-08-20 00:00:00,2023,20.9,,8,20,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,12.4,52,,0,,UXBRIDGE WEST,96,,,,,,1.1,6159123.2023.8.21,21.4,0,,6159123,2023-08-21 00:00:00,2023,16.9,,8,21,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,9.3,43,,0,,UXBRIDGE WEST,96,,,,,,1.5,6159123.2023.8.22,23.7,0,,6159123,2023-08-22 00:00:00,2023,16.5,,8,22,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,14.9,62,,0,,UXBRIDGE WEST,96,,,,,,0.5,6159123.2023.8.23,20.2,1.3,,6159123,2023-08-23 00:00:00,2023,17.5,,8,23,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,17,82,,1,,UXBRIDGE WEST,98,,,,,,0,6159123.2023.8.24,21.1,10.3,,6159123,2023-08-24 00:00:00,2023,19,,8,24,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,14.2,68,,0.2,,UXBRIDGE WEST,99,,,,,,0,6159123.2023.8.25,22.3,0.8,,6159123,2023-08-25 00:00:00,2023,18.2,,8,25,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,10.7,57,,0,,UXBRIDGE WEST,98,,,,,,1.4,6159123.2023.8.26,22.5,0,,6159123,2023-08-26 00:00:00,2023,16.6,,8,26,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,6.6,52,,0,,UXBRIDGE WEST,97,,,,,,3.8,6159123.2023.8.27,21.7,0,,6159123,2023-08-27 00:00:00,2023,14.2,,8,27,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,8.9,45,,0,,UXBRIDGE WEST,98,,,,,,2.1,6159123.2023.8.28,22.9,0,,6159123,2023-08-28 00:00:00,2023,15.9,,8,28,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,8.7,53,,0,,UXBRIDGE WEST,97,,,,,,2.2,6159123.2023.8.29,22.9,2.2,,6159123,2023-08-29 00:00:00,2023,15.8,,8,29,,
-79.16361666666667,44.098333333333336,,,,ON,,36,,,9.2,78,,0,,UXBRIDGE WEST,97,,,,,,4.7,6159123.2023.8.30,17.4,0,32,6159123,2023-08-30 00:00:00,2023,13.3,,8,30,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,5.4,46,,0,,UXBRIDGE WEST,96,,,,,,4.6,6159123.2023.8.31,21.3,0,,6159123,2023-08-31 00:00:00,2023,13.4,,8,31,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,8,49,,0,,UXBRIDGE WEST,98,,,,,,2.5,6159123.2023.9.1,22.9,0,,6159123,2023-09-01 00:00:00,2023,15.5,,9,1,,
-79.16361666666667,44.098333333333336,,,,ON,,32,,,14.4,58,,1.6,,UXBRIDGE WEST,92,,,,,,0,6159123.2023.9.2,24.8,0,24,6159123,2023-09-02 00:00:00,2023,19.6,,9,2,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,16.7,54,,4.7,,UXBRIDGE WEST,86,,,,,,0,6159123.2023.9.3,28.8,0,,6159123,2023-09-03 00:00:00,2023,22.7,,9,3,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,17.9,53,,6.6,M,UXBRIDGE WEST,96,,,,,,0,6159123.2023.9.4,31.3,0,,6159123,2023-09-04 00:00:00,2023,24.6,,9,4,M,
-79.16361666666667,44.098333333333336,,,,ON,,,,,18.2,48,,6.7,M,UXBRIDGE WEST,97,,,,,,0,6159123.2023.9.5,31.3,0,,6159123,2023-09-05 00:00:00,2023,24.7,,9,5,M,
-79.16361666666667,44.098333333333336,,,,ON,,36,,,20.6,62,,7.5,,UXBRIDGE WEST,92,,,,,,0,6159123.2023.9.6,30.4,0,16,6159123,2023-09-06 00:00:00,2023,25.5,,9,6,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,16.4,65,,4,,UXBRIDGE WEST,97,,,,,,0,6159123.2023.9.7,27.5,2.7,,6159123,2023-09-07 00:00:00,2023,22,,9,7,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,13.1,77,,0,,UXBRIDGE WEST,95,,,,,,3.2,6159123.2023.9.8,16.4,0,,6159123,2023-09-08 00:00:00,2023,14.8,,9,8,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,13.7,63,,0,,UXBRIDGE WEST,92,,,,,,0.9,6159123.2023.9.9,20.5,0,,6159123,2023-09-09 00:00:00,2023,17.1,,9,9,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,13.1,49,,0.1,,UXBRIDGE WEST,95,,,,,,0,6159123.2023.9.10,23.2,0,,6159123,2023-09-10 00:00:00,2023,18.1,,9,10,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,11.6,53,,0,,UXBRIDGE WEST,99,,,,,,0.4,6159123.2023.9.11,23.6,0.9,,6159123,2023-09-11 00:00:00,2023,17.6,,9,11,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,12.3,74,,0,,UXBRIDGE WEST,97,,,,,,1.4,6159123.2023.9.12,20.9,9,,6159123,2023-09-12 00:00:00,2023,16.6,,9,12,,
-79.16361666666667,44.098333333333336,,,,ON,,33,,,9.7,61,,0,,UXBRIDGE WEST,96,,,,,,4.9,6159123.2023.9.13,16.5,0,27,6159123,2023-09-13 00:00:00,2023,13.1,,9,13,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,5.6,46,,0,,UXBRIDGE WEST,96,,,,,,6,6159123.2023.9.14,18.3,0,,6159123,2023-09-14 00:00:00,2023,12,,9,14,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,4,41,,0,,UXBRIDGE WEST,98,,,,,,6,6159123.2023.9.15,20.1,0,,6159123,2023-09-15 00:00:00,2023,12,,9,15,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,5.5,44,,0,,UXBRIDGE WEST,98,,,,,,5,6159123.2023.9.16,20.5,0,,6159123,2023-09-16 00:00:00,2023,13,,9,16,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,10,49,,0,,UXBRIDGE WEST,94,,,,,,1.9,6159123.2023.9.17,22.2,0,,6159123,2023-09-17 00:00:00,2023,16.1,,9,17,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,10.1,71,,0,,UXBRIDGE WEST,97,,,,,,3.8,6159123.2023.9.18,18.3,0.4,,6159123,2023-09-18 00:00:00,2023,14.2,,9,18,,
-79.16361666666667,44.098333333333336,,,,ON,,34,,,4.5,41,,0,,UXBRIDGE WEST,98,,,,,,7.1,6159123.2023.9.19,17.3,0,33,6159123,2023-09-19 00:00:00,2023,10.9,,9,19,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,2.4,43,,0,,UXBRIDGE WEST,99,,,,,,7.4,6159123.2023.9.20,18.8,0,,6159123,2023-09-20 00:00:00,2023,10.6,,9,20,,
-79.16361666666667,44.098333333333336,M,M,,ON,M,,M,M,,,,,M,UXBRIDGE WEST,,,,,M,M,,6159123.2023.9.21,,,,6159123,2023-09-21 00:00:00,2023,,M,9,21,M,
-79.16361666666667,44.098333333333336,,,,ON,,,,,11.8,43,,0,,UXBRIDGE WEST,91,,,,,,1.4,6159123.2023.9.22,21.5,0,,6159123,2023-09-22 00:00:00,2023,16.6,,9,22,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,8.3,51,,0,,UXBRIDGE WEST,99,,,,,,2.9,6159123.2023.9.23,21.9,0,,6159123,2023-09-23 00:00:00,2023,15.1,,9,23,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,9.5,42,,0,,UXBRIDGE WEST,97,,,,,,1.3,6159123.2023.9.24,23.9,0,,6159123,2023-09-24 00:00:00,2023,16.7,,9,24,,
-79.16361666666667,44.098333333333336,,,,ON,,,,,10,40,,0,,UXBRIDGE WEST,96,,,,,,1.6,6159123.2023.9.25,22.7,0,,6159123,2023-09-25 00:00:00,2023,16.4,,9,25,,
